"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25"
3.01666666666667,4.18333333333333,6.51666666666667,7.01666666666667,8.35,10.5166666666667,11.5166666666667,13.0166666666667,13.9333333333333,15.7666666666667,28.7666666666667,29.6,30.6833333333333,34.6833333333333,0,0,0,0,0,0,0,0,0,0,0
2.78333333333333,4.78333333333333,7.03333333333333,8.78333333333333,11.0333333333333,13.2833333333333,15.7833333333333,17.2833333333333,26.0333333333333,29.2833333333333,31.5333333333333,33.5333333333333,34.2833333333333,36.0333333333333,37.7833333333333,39.2833333333333,40.2833333333333,41.7833333333333,0,0,0,0,0,0,0
2.86666666666667,4.28333333333333,5.2,6.61666666666667,7.61666666666667,9.61666666666667,11.7,15.6166666666667,28.2833333333333,29.45,31.45,33.5333333333333,35.95,37.2833333333333,39.6166666666667,0,0,0,0,0,0,0,0,0,0
2.86666666666667,4.86666666666667,6.78333333333333,9.2,10.95,14.8666666666667,16.8666666666667,26.7,28.7,30.95,32.95,34.7833333333333,36.95,38.8666666666667,41.1166666666667,0,0,0,0,0,0,0,0,0,0
2.86666666666667,4.86666666666667,7.03333333333333,8.15,9.2,11.7833333333333,12.45,13.6166666666667,14.8666666666667,16.2,26.6166666666667,28.6166666666667,30.2,31.6166666666667,34.95,36.7833333333333,37.5333333333333,38,39.8666666666667,42.1166666666667,0,0,0,0,0
2.88333333333333,3.38333333333333,5.38333333333333,6.88333333333333,10.1333333333333,12.8833333333333,15.8833333333333,25.6333333333333,28.3833333333333,28.8833333333333,32.3833333333333,34.8833333333333,37.8833333333333,39.8833333333333,0,0,0,0,0,0,0,0,0,0,0
2.83333333333333,3.58333333333333,7.08333333333333,9.56666666666667,12.0833333333333,13.9166666666667,26.8333333333333,30.0833333333333,30.8333333333333,35.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.91666666666667,5.66666666666667,7.91666666666667,9.91666666666667,11.6666666666667,13.5833333333333,16.4166666666667,17.1666666666667,27.9166666666667,29.1666666666667,32.9166666666667,35.4166666666667,36.4166666666667,38.4166666666667,41.1666666666667,0,0,0,0,0,0,0,0,0,0
2.81666666666667,4.81666666666667,5.31666666666667,6.81666666666667,9.31666666666667,10.5666666666667,11.0666666666667,12.8166666666667,15.8,24.8166666666667,25.3166666666667,27.0666666666667,29.3166666666667,33.3166666666667,33.9833333333333,35.4833333333333,36.3166666666667,38.5666666666667,0,0,0,0,0,0,0
2.9,4.9,6.9,8.9,9.9,10.15,12.4,13.4,14.4,15.9,23.4833333333333,25.4,27.9,28.9,30.9,31.9,34.7333333333333,35.9,37.2333333333333,39.0666666666667,0,0,0,0,0
2.96666666666667,3.55,5.46666666666667,7.46666666666667,8.21666666666667,10.3833333333333,12.2166666666667,12.4666666666667,14.2166666666667,16.2166666666667,16.55,18.2166666666667,18.7166666666667,21.4666666666667,28.55,28.9666666666667,30.7166666666667,31.2166666666667,32.55,32.9666666666667,35.4666666666667,36.9666666666667,39.2166666666667,40.9666666666667,41.4666666666667
2.91666666666667,4.91666666666667,7.25,8.08333333333333,9.58333333333333,11.4166666666667,14.4166666666667,27.4166666666667,29.6666666666667,32.5833333333333,34.25,35.25,37.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0
