"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25"
2.43858184464586,4.7412920000895,6.03632407278371,4.04712737866434,8.4406930836709,11.949675709864,12.3098179899814,13.4758413912166,13.4401954106092,13.7236283707367,29.1207179144481,30.0905811709979,30.249225215368,34.6612969095631,0,0,0,0,0,0,0,0,0,0,0
1.80345115623521,4.53101268698477,6.41395790059023,8.91958961300808,10.1100452787531,11.6656306686309,14.9349280578694,16.2963800278776,24.5558569590565,29.9020581585652,32.3895333210953,33.1078481829627,34.4016298579157,36.3315956230057,37.1628186137616,38.083842711093,40.1986671113802,41.14385792683,0,0,0,0,0,0,0
4.18137647561396,3.80634468272586,5.38679998807029,6.79603110038353,8.91844990786689,9.38742282947002,11.1376326714872,15.2801834139619,28.0679836794307,29.9753837611974,31.8768135355812,33.325191396628,35.426919257224,36.780922817373,38.8695415155819,0,0,0,0,0,0,0,0,0,0
2.6293605833992,4.45170292979675,6.56552897628767,8.80871335467936,10.5683632632422,14.6620784458495,16.5473765661492,26.4569509362137,28.3914407129499,30.7412085897162,32.7252427641926,34.3524163181822,36.6441002533687,38.5101598984776,40.7611443129913,0,0,0,0,0,0,0,0,0,0
1.45061794980812,3.2127464435668,5.38156647996179,8.1979430249611,10.4290574824129,10.6806628914962,11.7407053785357,14.9676390361771,14.9122366732396,15.8389592143231,27.0055314081606,29.9712052347708,30.2386039411907,33.1772954106958,35.9379387227731,36.8626409511518,38.0267698848768,38.0219673417869,38.5927665634826,43.2390867096785,0,0,0,0,0
2.17992465239337,2.61114254196279,4.70829991657465,6.43270041168513,10.305432195841,13.6514353171646,15.0979683619127,24.812673883293,27.4790299912083,29.1331113084584,31.3446839946599,34.3103808649125,37.3527944223499,39.2450159925237,0,0,0,0,0,0,0,0,0,0,0
3.00082365297885,3.64857888008805,6.74373864956423,8.86222537980359,11.2454854625317,12.7601557866521,27.2583409851711,29.2361730147982,31.2522655031214,35.5356738482528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.51234108634024,5.36021308119597,8.83993157694561,10.1106492233222,12.1718916668903,14.3959260370573,16.2626056871565,17.5768550295937,27.1883173366343,28.9691477780022,32.9599827846575,35.3266693335923,33.9371553920702,39.1302304836092,41.8666963590207,0,0,0,0,0,0,0,0,0,0
2.94306419187302,4.65934465061567,5.75528754886077,7.10106750309683,9.225075647387,10.6555162018239,10.599891507779,12.3401980360732,15.5012311129565,24.4069693877853,24.5988202620971,27.6110355275315,28.83518489085,32.8200522136712,34.2871904467345,35.0232329630028,36.7609425981395,38.4718549795504,0,0,0,0,0,0,0
2.83689993295556,4.92181999419128,7.35777724309967,8.87903080431246,9.89554758767503,10.2770781097706,11.8795453435711,12.0939703405276,13.7547711959314,14.9847357316643,24.9493252080153,25.8773708357476,29.0614092690144,28.0289856890923,31.2012387707293,33.0448244311601,35.2621975875199,35.5652877441722,38.1492680058504,39.6835170266335,0,0,0,0,0
3.1280905272962,3.33637465935478,5.15747419181736,7.68592257443927,7.75347779531544,10.4068392219538,11.7587294182682,11.8748587891825,14.0931092911366,15.6546575333464,16.5100042284358,17.9775490111795,18.866283136503,24.2316868868762,28.5754787201249,28.549184955303,28.9142859658056,31.1180625880998,32.5097959888332,32.4719321994197,35.1160905578319,36.8221873374663,38.6942906359577,39.673307395719,40.8219304371555
2.63689064457291,3.91456919602582,7.24715932032528,7.94384843281829,9.27849095466337,10.2410145451012,14.4627149089878,26.9699596680662,29.5581370874812,32.0606048620944,33.7429748397652,33.8921377043685,37.5877571389178,0,0,0,0,0,0,0,0,0,0,0,0
